Date,Percent
3/8/2019,2.57
3/11/2019,2.52
3/12/2019,2.48
3/13/2019,2.41
3/14/2019,2.39
3/15/2019,2.37
3/18/2019,2.37
3/19/2019,2.33
3/20/2019,2.39
3/21/2019,2.33
3/22/2019,2.42
3/25/2019,2.48
3/26/2019,2.47
3/27/2019,2.47
3/28/2019,2.46
3/29/2019,2.39
3/31/2019,2.44
4/1/2019,2.33
4/2/2019,2.36
4/3/2019,2.32
4/4/2019,2.33
4/5/2019,2.29
4/8/2019,2.28
4/9/2019,2.29
4/10/2019,2.31
4/11/2019,2.23
4/12/2019,2.13
4/15/2019,2.16
4/16/2019,2.12
4/17/2019,2.16
4/18/2019,2.2
4/19/2019,.
4/22/2019,2.2
4/23/2019,2.19
4/24/2019,2.21
4/25/2019,2.23
4/26/2019,2.25
4/29/2019,2.22
4/30/2019,2.26
5/1/2019,2.24
5/2/2019,2.27
