DATE,RU3000TR
20130108,4051.04
20130109,4064.49
20130110,4091.41
20130111,4092.09
20130114,4089.45
20130115,4097.15
20130116,4095.8
20130117,4120.8
20130118,4134.14
20130121,.
20130122,4154.46
20130123,4158.59
20130124,4162.11
20130125,4186.68
20130128,4179.75
20130129,4196.91
20130130,4179.05
20130131,4173.76
20130201,4215.08
20130204,4166.87
20130205,4209.76
20130206,4215.24
20130207,4208.29
20130208,4232.91
20130211,4229.81
20130212,4238.4
20130213,4243.93
20130214,4248.27
20130215,4244.64
20130218,.
20130219,4276.12
20130220,4219.13
20130221,4190.35
20130222,4229.3
20130225,4151.61
20130226,4176.97
20130227,4231.16
20130228,4229.07
20130301,4237.78
20130304,4256.68
20130305,4299.2
20130306,4306.01
20130307,4315.94
20130308,4338.18
20130311,4350.82
20130312,4340.88
20130313,4349.88
20130314,4376.02
20130315,4368.75
20130318,4345.58
20130319,4334
20130320,4365.7
20130321,4329.73
20130322,4357.44
20130325,4344.08
20130326,4377.25
20130327,4376.75
20130328,4394.79
20130329,.
20130401,4370.52
20130402,4385.5
20130403,4335.85
20130404,4355.19
20130405,4338.18
20130408,4368.56
20130409,4380.92
20130410,4436.49
20130411,4452.68
20130412,4439.84
20130415,4329.28
20130416,4393.03
20130417,4328.95
20130418,4300.29
20130419,4341.34
20130422,4360.19
20130423,4407.45
20130424,4410.52
20130425,4430.27
20130426,4420.59
20130429,4452.46
20130430,4466.73
20130501,4418.11
20130502,4461.68
20130503,4509.47
20130506,4520.77
20130507,4546.52
20130508,4567.43
20130509,4552.19
20130510,4574.62
20130513,4573.77
20130514,4622.01
20130515,4645.42
20130516,4622.37
20130517,4669.46
20130520,4667.5
20130521,4675.51
20130522,4630.8
20130523,4620.11
20130524,4616.48
20130527,.
20130528,4648.17
20130529,4613.95
20130530,4634.45
20130531,4572.1
20130603,4595.08
20130604,4568.67
20130605,4506.37
20130606,4547.78
20130607,4603.94
20130610,4604.44
20130611,4556.71
20130612,4518.92
20130613,4588.35
20130614,4562.56
20130617,4595.54
20130618,4632.67
20130619,4568.92
20130620,4453.86
20130621,4463.36
20130624,4409.27
20130625,4453.23
20130626,4494.73
20130627,4529.93
20130628,4512.8
20130701,4543.36
20130702,4540.94
20130703,4544.87
20130704,.
20130705,4592.92
20130708,4616.13
20130709,4651.27
20130710,4653.85
20130711,4717.35
20130712,4732.32
20130715,4741.58
20130716,4722.04
20130717,4737.04
20130718,4763.17
20130719,4768.77
20130722,4779.96
20130723,4772.09
20130724,4750.81
20130725,4770.15
20130726,4770.89
20130729,4752.44
20130730,4757.91
20130731,4760.14
20130801,4823.81
20130802,4830.77
20130805,4826.77
20130806,4794.61
20130807,4775.13
20130808,4796.58
20130809,4783.59
20130812,4781.42
20130813,4790.65
20130814,4767.03
20130815,4697.03
20130816,4682.26
20130819,4652.45
20130820,4678.85
20130821,4652.05
20130822,4695.61
20130823,4714.77
20130826,4700.5
20130827,4620.33
20130828,4634.22
20130829,4649.6
20130830,4627.26
20130902,.
20130903,4646.54
20130904,4685.35
20130905,4692.92
20130906,4695.59
20130909,4747.34
20130910,4783.73
20130911,4797.89
20130912,4781.76
20130913,4795.29
20130916,4820.04
20130917,4845.04
20130918,4901.93
20130919,4895.13
20130920,4861.61
20130923,4839.88
20130924,4832.59
20130925,4822.6
20130926,4842.53
20130927,4824
20130930,4799.28
20131001,4843.27
20131002,4838.73
20131003,4794.47
20131004,4829.08
20131007,4785.78
20131008,4721.91
20131009,4720.09
20131010,4825.61
20131011,4859.95
20131014,4880.19
20131015,4844.78
20131016,4911.52
20131017,4947.53
20131018,4982.27
20131021,4981.52
20131022,5008.15
20131023,4983.55
20131024,5002.6
20131025,5021.01
20131028,5024.42
20131029,5049.9
20131030,5020.49
20131031,5003.14
20131101,5014.15
20131104,5036.5
20131105,5022.19
20131106,5038.19
20131107,4967.06
20131108,5035.01
20131111,5040.28
20131112,5030.67
20131113,5075.4
20131114,5098.19
20131115,5119.95
20131118,5094.94
20131119,5080.93
20131120,5063.66
20131121,5111.12
20131122,5136.65
20131125,5129.49
20131126,5135.92
20131127,5151.58
20131128,.
20131129,5148.34
20131202,5131.71
20131203,5114.74
20131204,5110.1
20131205,5092.92
20131206,5145.73
20131209,5154.35
20131210,5137.25
20131211,5075.3
20131212,5063.09
20131213,5066.93
20131216,5101
20131217,5088.19
20131218,5168.42
20131219,5160.69
20131220,5194.59
20131223,5225.57
20131224,5242.67
20131225,.
20131226,5264.15
20131227,5262.62
20131230,5262.98
20131231,5284.17
20140101,.
20140102,5237.11
20140103,5239.09
20140106,5222.24
20140107,5257
20140108,5258.77
20140109,5260.98
20140110,5277.08
20140113,5210.13
20140114,5268.94
20140115,5296.84
20140116,5291.85
20140117,5271.42
20140120,.
20140121,5288.3
20140122,5296.11
20140123,5250.56
20140124,5137.33
20140127,5105.86
20140128,5141.81
20140129,5088.15
20140130,5149.46
20140131,5117.22
20140203,4992.87
20140204,5033.17
20140205,5021.88
20140206,5085.18
20140207,5151.15
20140210,5160.54
20140211,5216.11
20140212,5221.28
20140213,5257.19
20140214,5280.04
20140217,.
20140218,5295.12
20140219,5259.15
20140220,5295.7
20140221,5289.34
20140224,5323.05
20140225,5317.1
20140226,5322.55
20140227,5349.87
20140228,5359.96
20140303,5321.89
20140304,5408.32
20140305,5407.03
20140306,5415.01
20140307,5416.37
20140310,5410.32
20140311,5380.11
20140312,5385.93
20140313,5322.83
20140314,5314.54
20140317,5361.73
20140318,5405.03
20140319,5370.88
20140320,5399.14
20140321,5382.35
20140324,5350.01
20140325,5368.96
20140326,5323.35
20140327,5314.17
20140328,5337.87
20140331,5388.41
20140401,5431.97
20140402,5448.27
20140403,5434.85
20140404,5359.68
20140407,5295.82
20140408,5320.49
20140409,5381.86
20140410,5265.06
20140411,5211.12
20140414,5249.33
20140415,5282.85
20140416,5340.21
20140417,5350.21
20140418,.
20140421,5371
20140422,5399.53
20140423,5385
20140424,5391.44
20140425,5339.88
20140428,5349.33
20140429,5375.81
20140430,5394.95
20140501,5397.24
20140502,5393.3
20140505,5401.84
20140506,5350.57
20140507,5378.43
20140508,5365.88
20140509,5378.02
20140512,5438.32
20140513,5435.05
20140514,5404.89
20140515,5357.51
20140516,5378.34
20140519,5403.52
20140520,5363.26
20140521,5405.42
20140522,5423.14
20140523,5450.1
20140526,.
20140527,5486.19
20140528,5478.92
20140529,5507.69
20140530,5512.67
20140602,5516.72
20140603,5514.13
20140604,5527.86
20140605,5570.86
20140606,5599.62
20140609,5608.71
20140610,5605.17
20140611,5586.05
20140612,5548.74
20140613,5566.33
20140616,5572.01
20140617,5589.37
20140618,5630.19
20140619,5638.04
20140620,5649.23
20140623,5647.44
20140624,5608.77
20140625,5638.26
20140626,5632.67
20140627,5647.92
20140630,5650.94
20140701,5692.04
20140702,5689.61
20140703,5720.69
20140704,.
20140707,5687.67
20140708,5643.81
20140709,5668.7
20140710,5642.81
20140711,5649
20140714,5676.13
20140715,5659.51
20140716,5678.77
20140717,5611.1
20140718,5672.66
20140721,5658.8
20140722,5689.04
20140723,5699.45
20140724,5701.75
20140725,5671.65
20140728,5669.33
20140729,5647.53
20140730,5652.77
20140731,5539.46
20140801,5523.67
20140804,5563.46
20140805,5515.49
20140806,5517.01
20140807,5489.04
20140808,5550.48
20140811,5571.57
20140812,5558.58
20140813,5599.04
20140814,5622.94
20140815,5623.28
20140818,5675.75
20140819,5703.58
20140820,5715.19
20140821,5730.28
20140822,5722.49
20140825,5749.14
20140826,5759.85
20140827,5759.95
20140828,5749.14
20140829,5771.87
20140901,.
20140902,5774.28
20140903,5766.86
20140904,5755.53
20140905,5783.23
20140908,5770.78
20140909,5729.73
20140910,5751.58
20140911,5761.76
20140912,5723.98
20140915,5709.31
20140916,5750.48
20140917,5758.59
20140918,5785.4
20140919,5775.62
20140922,5720.95
20140923,5685.86
20140924,5729.91
20140925,5638.85
20140926,5687.85
20140929,5674.94
20140930,5651.56
20141001,5575.44
20141002,5581.09
20141003,5641.76
20141006,5628.94
20141007,5542.39
20141008,5638.09
20141009,5518.23
20141010,5448.79
20141013,5362.7
20141014,5378.92
20141015,5348.64
20141016,5361.08
20141017,5422.05
20141020,5473.7
20141021,5582.93
20141022,5536.92
20141023,5608.2
20141024,5644.76
20141027,5635.64
20141028,5712.04
20141029,5702.05
20141030,5737.31
20141031,5807.05
20141103,5806.57
20141104,5786.61
20141105,5815.48
20141106,5841.85
20141107,5845.5
20141110,5864.97
20141111,5869.03
20141112,5870.89
20141113,5867.97
20141114,5869.81
20141117,5868.39
20141118,5900.74
20141119,5886.78
20141120,5904.69
20141121,5934.16
20141124,5957.36
20141125,5952.51
20141126,5969.85
20141127,.
20141128,5947.78
20141201,5897.86
20141202,5936.17
20141203,5964.99
20141204,5956.79
20141205,5970.04
20141208,5923.78
20141209,5931.57
20141210,5830.89
20141211,5858.65
20141212,5767.6
20141215,5728.22
20141216,5684.16
20141217,5806.11
20141218,5938.97
20141219,5966.06
20141222,5989.49
20141223,6000.44
20141224,6003.03
20141225,.
20141226,6025.41
20141229,6034.34
20141230,6006.12
20141231,5947.71
20150101,.
20150102,5944.42
20150105,5839.11
20150106,5783.21
20150107,5852.48
20150108,5955.94
20150109,5906.45
20150112,5862.04
20150113,5850.84
20150114,5818.2
20150115,5759.21
20150116,5838.66
20150119,.
20150120,5842.97
20150121,5868.55
20150122,5961.93
20150123,5933.27
20150126,5958.1
20150127,5886.54
20150128,5805.87
20150129,5861.32
20150130,5782.18
20150202,5852.26
20150203,5939.31
20150204,5917.43
20150205,5982.43
20150206,5963.86
20150209,5936.03
20150210,5996.28
20150211,5998.07
20150212,6058.99
20150213,6086.33
20150216,.
20150217,6096.11
20150218,6099.11
20150219,6094.52
20150220,6132.3
20150223,6130.22
20150224,6145.04
20150225,6144.14
20150226,6137.29
20150227,6116.97
20150302,6156.12
20150303,6128.91
20150304,6103.17
20150305,6112.64
20150306,6028.25
20150309,6052.11
20150310,5954.94
20150311,5953.28
20150312,6030.94
20150313,5996.73
20150316,6072.05
20150317,6058.65
20150318,6129.16
20150319,6105.21
20150320,6159.35
20150323,6147.96
20150324,6114.62
20150325,6020.29
20150326,6007.07
20150327,6027.31
20150330,6102.66
20150331,6054.78
20150401,6032.74
20150402,6054.72
20150403,.
20150406,6093.72
20150407,6077.58
20150408,6099.96
20150409,6120.85
20150410,6150.7
20150413,6126.13
20150414,6134.25
20150415,6167
20150416,6162.28
20150417,6089.6
20150420,6144.72
20150421,6138.29
20150422,6166.49
20150423,6183.94
20150424,6191.61
20150427,6160.49
20150428,6176.7
20150429,6150.69
20150430,6082.17
20150501,6144.14
20150504,6162.81
20150505,6088.1
20150506,6069.14
20150507,6094.58
20150508,6170.82
20150511,6145.39
20150512,6128.78
20150513,6128.3
20150514,6193.45
20150515,6199.14
20150518,6224.48
20150519,6220.13
20150520,6216.55
20150521,6230.14
20150522,6216.53
20150525,.
20150526,6153.26
20150527,6210.5
20150528,6203.61
20150529,6166.3
20150601,6179.4
20150602,6175.65
20150603,6194.88
20150604,6141.13
20150605,6140.4
20150608,6100.59
20150609,6100.28
20150610,6173.36
20150611,6188.04
20150612,6148.77
20150615,6120.71
20150616,6155.54
20150617,6166.2
20150618,6228.81
20150619,6200.68
20150622,6237.06
20150623,6243
20150624,6194.04
20150625,6177.23
20150626,6174.84
20150629,6043.29
20150630,6063.13
20150701,6101.79
20150702,6096.6
20150703,.
20150706,6075.43
20150707,6109.13
20150708,6008.73
20150709,6023.66
20150710,6098.11
20150713,6164.66
20150714,6194.17
20150715,6183.18
20150716,6229.82
20150717,6230.58
20150720,6231.22
20150721,6203.13
20150722,6193.25
20150723,6156.85
20150724,6090.58
20150727,6050.02
20150728,6123.15
20150729,6168.5
20150730,6172.09
20150731,6164.54
20150803,6145.46
20150804,6133.21
20150805,6153.77
20150806,6102.66
20150807,6084.03
20150810,6162.41
20150811,6105.2
20150812,6109.68
20150813,6102.49
20150814,6128.1
20150817,6166.35
20150818,6147.08
20150819,6094.9
20150820,5960.64
20150821,5785.43
20150824,5557.22
20150825,5488.5
20150826,5688.9
20150827,5826.68
20150828,5838.38
20150831,5792.39
20150901,5624.57
20150902,5725.76
20150903,5733.59
20150904,5652.08
20150907,.
20150908,5791.85
20150909,5714.35
20150910,5742.35
20150911,5769.7
20150914,5746.83
20150915,5818.2
20150916,5869.06
20150917,5860.93
20150918,5768.42
20150921,5789.1
20150922,5714.83
20150923,5701.56
20150924,5680.59
20150925,5669.4
20150928,5519.69
20150929,5520.89
20150930,5623.6
20151001,5632.08
20151002,5715.55
20151005,5822.71
20151006,5798.44
20151007,5852.96
20151008,5904.31
20151009,5910.17
20151012,5914.24
20151013,5869.35
20151014,5839.2
20151015,5929.54
20151016,5951.75
20151019,5954.34
20151020,5946.35
20151021,5903.86
20151022,5992.42
20151023,6054.5
20151026,6041.89
20151027,6019.51
20151028,6103.12
20151029,6092.87
20151030,6067.78
20151102,6145.96
20151103,6162.29
20151104,6144.94
20151105,6139.01
20151106,6140.8
20151109,6080.79
20151110,6092.53
20151111,6068.35
20151112,5980.06
20151113,5917.8
20151116,6001.16
20151117,5993.41
20151118,6090.68
20151119,6082.26
20151120,6106.72
20151123,6103.96
20151124,6116.4
20151125,6122.25
20151126,.
20151127,6129.5
20151130,6101.42
20151201,6162.61
20151202,6096.9
20151203,6007.2
20151204,6119.97
20151207,6069.66
20151208,6032.24
20151209,5982.97
20151210,5998.19
20151211,5881.47
20151214,5898.24
20151215,5963.51
20151216,6050.82
20151217,5963.02
20151218,5863.28
20151221,5906.76
20151222,5958.88
20151223,6035.1
20151224,6028.14
20151225,.
20151228,6012.62
20151229,6076.04
20151230,6031.66
20151231,5976.18
20160101,.
20160104,5883.32
20160105,5893.74
20160106,5815.73
20160107,5674.51
20160108,5609.9
20160111,5608.61
20160112,5647.01
20160113,5500.56
20160114,5588.05
20160115,5470.88
20160118,.
20160119,5462.73
20160120,5408
20160121,5431.18
20160122,5545.89
20160125,5453.7
20160126,5537.13
20160127,5474.27
20160128,5496.86
20160129,5638.98
20160201,5637.29
20160202,5527.07
20160203,5555.89
20160204,5570.62
20160205,5457.17
20160208,5371.68
20160209,5364.61
20160210,5367.22
20160211,5301.37
20160212,5405.8
20160215,.
20160216,5503.52
20160217,5596.91
20160218,5571.08
20160219,5573.89
20160222,5654.25
20160223,5586.89
20160224,5615.2
20160225,5679.95
20160226,5677.79
20160229,5637.16
20160301,5768.9
20160302,5799.07
20160303,5827.2
20160304,5849.22
20160307,5861.65
20160308,5785.79
20160309,5815.66
20160310,5810.96
20160311,5913.02
20160314,5904.2
20160315,5882.99
20160316,5920.14
20160317,5965.01
20160318,5994.09
20160321,5998.97
20160322,5995.97
20160323,5946.89
20160324,5947.37
20160325,.
20160328,5951.16
20160329,6016.24
20160330,6040.28
20160331,6034.05
20160401,6069.58
20160404,6046.92
20160405,5986.05
20160406,6052.28
20160407,5978.75
20160408,5997.4
20160411,5980.76
20160412,6038.54
20160413,6109.89
20160414,6109.53
20160415,6106.9
20160418,6145.63
20160419,6164.26
20160420,6170.39
20160421,6138.42
20160422,6147.39
20160425,6131.94
20160426,6150.54
20160427,6162.57
20160428,6103.73
20160429,6071.45
20160502,6119.25
20160503,6058.89
20160504,6022.87
20160505,6019.14
20160506,6040.67
20160509,6046.09
20160510,6120.59
20160511,6063.48
20160512,6058.59
20160513,6009.74
20160516,6070.41
20160517,6013.03
20160518,6015.88
20160519,5991.02
20160520,6036.44
20160523,6024.6
20160524,6110.85
20160525,6153.4
20160526,6151.02
20160527,6181.7
20160530,.
20160531,6180.07
20160601,6192.72
20160602,6215.4
20160603,6194.74
20160606,6229.48
20160607,6239.43
20160608,6263.24
20160609,6248.85
20160610,6184.5
20160613,6134.83
20160614,6122.48
20160615,6116.06
20160616,6131.51
20160617,6113.96
20160620,6154.84
20160621,6167.11
20160622,6155.03
20160623,6242.57
20160624,6014.93
20160627,5893.42
20160628,6000.82
20160629,6107.55
20160630,6192.78
20160701,6208.26
20160704,.
20160705,6159.76
20160706,6195.27
20160707,6194.08
20160708,6293.58
20160711,6319.76
20160712,6367.58
20160713,6365.28
20160714,6394.89
20160715,6391.37
20160718,6406.51
20160719,6394.54
20160720,6425.73
20160721,6402.23
20160722,6433.9
20160725,6414.98
20160726,6422.65
20160727,6414.52
20160728,6425.95
20160729,6438.55
20160801,6429.52
20160802,6382.27
20160803,6408.8
20160804,6412.22
20160805,6468.68
20160808,6464.11
20160809,6468.03
20160810,6449.16
20160811,6479.63
20160812,6475.68
20160815,6500.57
20160816,6462.03
20160817,6470.5
20160818,6489.58
20160819,6481.93
20160822,6481.28
20160823,6498.44
20160824,6461.03
20160825,6456.21
20160826,6444.81
20160829,6479.88
20160830,6470.45
20160831,6454.97
20160901,6456.26
20160902,6489.27
20160905,.
20160906,6507.23
20160907,6513.53
20160908,6498.68
20160909,6333.99
20160912,6425.08
20160913,6327.83
20160914,6324.37
20160915,6390.16
20160916,6367.45
20160919,6373.66
20160920,6371.75
20160921,6443.12
20160922,6491.82
20160923,6454.43
20160926,6400.78
20160927,6437.94
20160928,6476.31
20160929,6413.13
20160930,6465.12
20161003,6443.95
20161004,6412.48
20161005,6443.42
20161006,6442.75
20161007,6418.61
20161010,6452.41
20161011,6368.36
20161012,6375.26
20161013,6352.91
20161014,6351.39
20161017,6333.72
20161018,6372.84
20161019,6390.02
20161020,6379.85
20161021,6378.7
20161024,6409.91
20161025,6380.56
20161026,6364.17
20161027,6338.03
20161028,6321.33
20161031,6325.24
20161101,6279.44
20161102,6233.16
20161103,6208.05
20161104,6203.77
20161107,6341.36
20161108,6366.98
20161109,6449.84
20161110,6468.08
20161111,6475.99
20161114,6490.71
20161115,6537.58
20161116,6530.23
20161117,6563.26
20161118,6553
20161121,6600.57
20161122,6620.13
20161123,6630.53
20161124,.
20161125,6656.49
20161128,6615.72
20161129,6624.45
20161130,6608.31
20161201,6582.22
20161202,6584.84
20161205,6632.79
20161206,6663.35
20161207,6747.82
20161208,6773.84
20161209,6806.62
20161212,6789.95
20161213,6829.41
20161214,6770.11
20161215,6797.99
20161216,6787.57
20161219,6803.87
20161220,6833.18
20161221,6813.88
20161222,6795.14
20161223,6808.41
20161226,.
20161227,6825.38
20161228,6766.88
20161229,6767.18
20161230,6737.26
20170102,.
20170103,6792.93
20170104,6846.3
20170105,6832.87
20170106,6853.59
20170109,6826.77
20170110,6835.34
20170111,6854.22
20170112,6835.47
20170113,6853.68
20170116,.
20170117,6824.41
20170118,6840.86
20170119,6812.64
20170120,6835.7
20170123,6818.1
20170124,6871.47
20170125,6926.48
20170126,6918.4
20170127,6909.31
20170130,6862.65
20170131,6864.07
20170201,6865.66
20170202,6869.35
20170203,6926.16
20170206,6908.27
20170207,6906.32
20170208,6912.36
20170209,6959.77
20170210,6987.19
20170213,7022.67
20170214,7051.54
20170215,7086.97
20170216,7079.29
20170217,7090.86
20170220,.
20170221,7135.24
20170222,7124.52
20170223,7120.77
20170224,7132.19
20170227,7148.28
20170228,7119.35
20170301,7219.5
20170302,7171.47
20170303,7175.66
20170306,7148.39
20170307,7124.07
20170308,7106.14
20170309,7106.42
20170310,7130.33
20170313,7138.09
20170314,7112.76
20170315,7178.41
20170316,7170.65
20170317,7165.67
20170320,7147.79
20170321,7047.13
20170322,7059.09
20170323,7057.17
20170324,7052.91
20170327,7048
20170328,7099.71
20170329,7111.63
20170330,7135.55
20170331,7124.2
20170403,7104.99
20170404,7108.84
20170405,7080.21
20170406,7103.32
20170407,7098.12
20170410,7105.66
20170411,7103.85
20170412,7069.31
20170413,7018.88
20170414,.
20170417,7081.95
20170418,7064.96
20170419,7058.93
20170420,7115.23
20170421,7093.97
20170424,7171.3
20170425,7216.77
20170426,7218.39
20170427,7222.64
20170428,7199.71
20170501,7215.33
20170502,7218.47
20170503,7204.38
20170504,7204.92
20170505,7239.35
20170508,7235.14
20170509,7229.42
20170510,7243.68
20170511,7225.58
20170512,7211.81
20170515,7250.15
20170516,7246.48
20170517,7111.43
20170518,7137.38
20170519,7186.31
20170522,7225.38
20170523,7238.4
20170524,7256.61
20170525,7285.91
20170526,7287.98
20170529,.
20170530,7274.48
20170531,7273.39
20170601,7340.25
20170602,7368.32
20170605,7354.56
20170606,7334.47
20170607,7345.98
20170608,7357.18
20170609,7353.66
20170612,7347.61
20170613,7385.36
20170614,7374.43
20170615,7356.21
20170616,7355.81
20170619,7416.99
20170620,7363.6
20170621,7357.31
20170622,7357.9
20170623,7375.6
20170626,7380.64
20170627,7319.02
20170628,7390.16
20170629,7328.14
20170630,7339.03
20170703,7361.01
20170704,.
20170705,7366.3
20170706,7293.78
20170707,7344.74
20170710,7346.36
20170711,7345.5
20170712,7400.09
20170713,7413.35
20170714,7446.02
20170717,7447.47
20170718,7448.98
20170719,7494.45
20170720,7493.72
20170721,7488.16
20170724,7484.71
20170725,7511.42
20170726,7508.11
20170727,7495.19
20170728,7484.09
20170731,7477.41
20170801,7495.48
20170802,7489.77
20170803,7473.61
20170804,7491.03
20170807,7502.52
20170808,7484.42
20170809,7474.34
20170810,7365.68
20170811,7377.36
20170814,7454.57
20170815,7446.36
20170816,7459.98
20170817,7343.99
20170818,7331.31
20170821,7338.61
20170822,7412.09
20170823,7390.34
20170824,7379.95
20170825,7393.86
20170828,7398.35
20170829,7404.28
20170830,7443.22
20170831,7491.82
20170901,7510.92
20170904,.
20170905,7450.7
20170906,7471.63
20170907,7468.41
20170908,7460.61
20170911,7542.5
20170912,7571.01
20170913,7576.43
20170914,7570.56
20170915,7587.72
20170918,7604.66
20170919,7611.21
20170920,7620.02
20170921,7598.55
20170922,7606.88
20170925,7592.41
20170926,7595.13
20170927,7635.8
20170928,7647.99
20170929,7674.52
20171002,7711.52
20171003,7729.13
20171004,7736.99
20171005,7778.57
20171006,7772.3
20171009,7755.91
20171010,7773.9
20171011,7785.98
20171012,7774.82
20171013,7779.56
20171016,7791.29
20171017,7793.11
20171018,7801.76
20171019,7803.41
20171020,7844.26
20171023,7809.47
20171024,7822.45
20171025,7784.19
20171026,7797.53
20171027,7858.19
20171030,7826.98
20171031,7842
20171101,7847.26
20171102,7850.09
20171103,7873.18
20171106,7885.83
20171107,7873.16
20171108,7885.22
20171109,7855.78
20171110,7853.59
20171113,7860.77
20171114,7843.53
20171115,7803.01
20171116,7874.44
20171117,7863.45
20171120,7878.4
20171121,7933.1
20171122,7928.02
20171123,.
20171124,7944.12
20171127,7937.34
20171128,8018
20171129,8018.07
20171130,8080.12
20171201,8063.21
20171204,8052.21
20171205,8017
20171206,8010.57
20171207,8041.91
20171208,8083.92
20171211,8105.52
20171212,8112.89
20171213,8112.68
20171214,8075.19
20171215,8151.99
20171218,8203.22
20171219,8173.46
20171220,8170.72
20171221,8189.38
20171222,8185.44
20171225,.
20171226,8179.36
20171227,8185.85
20171228,8205.06
20171229,8160.88
20180101,.
20180102,8228.76
20180103,8276.86
20180104,8308.38
20180105,8361.78
20180108,8377.28
20180109,8387.5
20180110,8377.43
20180111,8447.28
20180112,8498.86
20180115,.
20180116,8460.31
20180117,8538.39
20180118,8521.2
20180119,8568.53
20180122,8635.73
20180123,8656.84
20180124,8645.54
20180125,8649.72
20180126,8742.33
20180129,8683.32
20180130,8591.1
20180131,8591.05
20180201,8590.88
20180202,8411.68
20180205,8076.73
20180206,8207.13
20180207,8173.32
20180208,7875.34
20180209,7987.52
20180212,8094.26
20180213,8117.22
20180214,8233.66
20180215,8332.89
20180216,8338.95
20180219,.
20180220,8290
20180221,8250.59
20180222,8255.23
20180223,8383.07
20180226,8474.08
20180227,8366.24
20180228,8274.38
20180301,8177.37
20180302,8230.95
20180305,8320.14
20180306,8351.37
20180307,8355.86
20180308,8388.52
20180309,8529.65
20180312,8524.28
20180313,8471.84
20180314,8427.48
20180315,8416.22
20180316,8436.1
20180319,8322.36
20180320,8334.31
20180321,8327.88
20180322,8121.86
20180323,7953.92
20180326,8162.26
20180327,8019.99
20180328,8000.11
20180329,8108.28
20180330,.
20180402,7925.67
20180403,8024.67
20180404,8117.18
20180405,8174.81
20180406,8000.15
20180409,8024.08
20180410,8159.85
20180411,8123
20180412,8187.05
20180413,8160.81
20180416,8228.33
20180417,8316.12
20180418,8326.21
20180419,8279.37
20180420,8212.96
20180423,8211.25
20180424,8109.38
20180425,8119.5
20180426,8198.13
20180427,8204.81
20180430,8139.1
20180501,8161.3
20180502,8111.52
20180503,8091.82
20180504,8197.49
20180507,8232.34
20180508,8235.67
20180509,8311.81
20180510,8385.05
20180511,8400.48
20180514,8403.78
20180515,8353.55
20180516,8393.83
20180517,8394.77
20180518,8378.19
20180521,8440.07
20180522,8408.58
20180523,8433.46
20180524,8420.1
20180525,8403.49
20180528,.
20180529,8318.72
20180530,8426.74
20180531,8368.87
20180601,8456.45
20180604,8496.14
20180605,8509.03
20180606,8581.39
20180607,8573.23
20180608,8601.3
20180611,8610.11
20180612,8629.21
20180613,8593.87
20180614,8619.69
20180615,8612.9
20180618,8603.44
20180619,8571.48
20180620,8594.08
20180621,8534.93
20180622,8547.93
20180625,8425.11
20180626,8447.59
20180627,8365.95
20180628,8417.63
20180629,8423.6
20180702,8452.04
20180703,8419.03
20180704,.
20180705,8494.33
20180706,8568.38
20180709,8644.04
20180710,8665.54
20180711,8604.81
20180712,8675.49
20180713,8681.17
20180716,8665.89
20180717,8703.36
20180718,8723.82
20180719,8700.32
20180720,8688.4
20180723,8701.46
20180724,8720.2
20180725,8793.81
20180726,8778.22
20180727,8707.49
20180730,8653.25
20180731,8703.15
20180801,8695.08
20180802,8747.5
20180803,8778.31
20180806,8814.64
20180807,8840.54
20180808,8836.36
20180809,8831.02
20180810,8776.76
20180813,8738.63
20180814,8798.19
20180815,8726.52
20180816,8798.34
20180817,8828.76
20180820,8852.22
20180821,8881.59
20180822,8882.43
20180823,8866.02
20180824,8921.46
20180827,8984.89
20180828,8988.67
20180829,9037.82
20180830,9001.17
20180831,9008.78
20180903,.
20180904,8994.58
20180905,8965.08
20180906,8931.62
20180907,8912.95
20180910,8932.39
20180911,8962.6
20180912,8965.01
20180913,9009.22
20180914,9018.27
20180917,8959.01
20180918,9006.34
20180919,9008.58
20180920,9079.89
20180921,9072.02
20180924,9039.28
20180925,9033.05
20180926,8995.64
20180927,9019.53
20180928,9023.69
20181001,9037.76
20181002,9023.86
20181003,9038.79
20181004,8957.33
20181005,8903.4
20181008,8893.43
20181009,8878.34
20181010,8590.5
20181011,8417.63
20181012,8527.59
20181015,8488.86
20181016,8677.94
20181017,8670.86
20181018,8543.18
20181019,8526.46
20181022,8491.81
20181023,8443.22
20181024,8175.89
20181025,8329.19
20181026,8191.88
20181029,8138.35
20181030,8270.16
20181031,8359.25
20181101,8462.91
20181102,8416.46
20181105,8454.51
20181106,8506.05
20181107,8680.33
20181108,8659.12
20181109,8573.28
20181112,8404.37
20181113,8393.83
20181114,8331.43
20181115,8426.29
20181116,8445.31
20181119,8298.05
20181120,8150.88
20181121,8189.47
20181122,.
20181123,8144.49
20181126,8270.19
20181127,8281.01
20181128,8473.95
20181129,8457.92
20181130,8526.68
20181203,8620.64
20181204,8333.56
20181205,.
20181206,8326.04
20181207,8134.72
20181210,8142.46
20181211,8137.09
20181212,8185.52
20181213,8170.04
20181214,8021.88
20181217,7850.48
20181218,7851.45
20181219,7728.59
20181220,7604.81
20181221,7444.64
20181224,7248.54
20181225,.
20181226,7608.69
20181227,7668.84
20181228,7665.86
20181231,7733.11
20190101,.
20190102,7741.16
20190103,7559.58
20190104,7821.13
20190107,7888.4
20190108,7971.67
20190109,8013.12
20190110,8051.07
20190111,8051.33
20190114,8005.51
20190115,8088.56
20190116,8112.83
20190117,8176.57
20190118,8281.99
20190121,.
20190122,8162.98
